,participant_A,participant_B
59035,11890072,11891981
59036,11890160,11890180
59037,11890117,11890175
59038,11890299,11890892
59039,11907171,11907178
59040,11890376,11890801
59041,11890656,11892022
59042,11890102,11891047
59043,11890329,11891337
59044,11890192,11891777
59045,11890598,11907098
59046,11890126,11891961
59047,11890210,11890416
59048,11890371,11892045
59049,11890734,11891212
59050,11890167,11891731
59051,11890261,11890992
59052,11890382,11890656
59053,11890565,11890578
59054,11890536,11890573
59055,11890468,11890775
59056,11890111,11907171
59057,11890971,11907171
59058,11890173,11890635
59059,11891279,11907112
59060,11890539,11890775
59061,11889643,11907178
59062,11890960,11890991
59063,11890454,11890956
59064,11890183,11890652
59065,11890365,11890883
59066,11890261,11890960
59067,11890701,11892067
59068,11890282,11890698
59069,11890699,11891173
59070,11890346,11890659
59071,11890945,11891020
59072,11890820,11891181
59073,11890460,11890567
59074,11890857,11891100
59075,11890390,11907133
59076,11890295,11890879
59077,11890068,11890607
59078,11890277,11890687
59079,11890848,11891007
59080,11890106,11890468
59081,11890146,11890183
59082,11890337,11890418
59083,11890114,11891770
59084,11890210,11892208
59085,11890182,11891793
59086,11890331,11890749
59087,11890396,11890539
59088,11890201,11890696
59089,11890064,11891341
59090,11890523,11890902
59091,11890277,11891134
59092,11890151,11890337
59093,11890342,11890366
59094,11890214,11890501
59095,11890096,11891759
59096,11891007,11907133
59097,11890282,11890647
59098,11890182,11890960
59099,11890151,11890351
59100,11890194,11890430
59101,11890240,11891245
59102,11889644,11890784
59103,11890287,11891153
59104,11891110,11891759
59105,11890151,11890549
59106,11890205,11891002
59107,11890907,11891140
59108,11890440,11890812
59109,11890064,11890690
59110,11890844,11891020
59111,11890635,11890991
59112,11890105,11890598
59113,11890705,11891742
59114,11890691,11892022
59115,11890191,11890210
59116,11890578,11891777
59117,11891787,11892003
59118,11890185,11890240
59119,11890586,11891793
59120,11890265,11891153
59121,11890820,11891034
59122,11890249,11891793
59123,11890125,11890965
59124,11890511,11890767
59125,11890149,11891249
59126,11890361,11890416
59127,11890159,11891314
59128,11890741,11890919
59129,11891269,11907136
59130,11890198,11890312
59131,11890126,11890253
59132,11890394,11890709
59133,11890211,11892067
59134,11890215,11890365
59135,11890084,11891325
59136,11889665,11891110
59137,11890709,11890942
59138,11890478,11890991
59139,11890382,11891337
59140,11890163,11890549
59141,11890298,11890320
59142,11890389,11891314
59143,11890106,11890745
59144,11890284,11890734
59145,11890253,11890956
59146,11889688,11890701
59147,11890460,11890518
59148,11890182,11890417
59149,11890870,11907116
59150,11890457,11890565
59151,11890173,11890331
59152,11890142,11890282
59153,11890303,11890541
59154,11890342,11891198
59155,11890432,11890865
59156,11890059,11891267
59157,11890457,11891762
59158,11890127,11890416
59159,11889688,11890193
59160,11890342,11891944
59161,11890745,11891212
59162,11890454,11907431
59163,11890750,11892208
59164,11890084,11890701
59165,11890374,11890870
59166,11890255,11907178
59167,11890368,11907152
59168,11889654,11890820
59169,11890089,11890536
59170,11890156,11890668
59171,11890273,11892208
59172,11890132,11890995
59173,11890079,11890635
59174,11890122,11907171
59175,11890549,11891730
59176,11890126,11890174
59177,11890382,11891997
59178,11890259,11890770
59179,11890062,11890331
59180,11890303,11890775
59181,11890652,11890900
59182,11890511,11890956
59183,11890454,11892201
59184,11889665,11890313
59185,11890240,11890249
59186,11890314,11890837
59187,11890567,11890767
59188,11891966,11892022
59189,11890120,11891060
59190,11890740,11890870
59191,11890172,11891134
59192,11890109,11890741
59193,11890289,11892182
59194,11907093,11907136
59195,11890427,11890744
59196,11890398,11891759
59197,11890273,11890844
59198,11890468,11892169
59199,11890084,11891249
59200,11890058,11890482
59201,11890146,11890369
59202,11891203,11892172
59203,11889684,11890477
59204,11890440,11890675
59205,11890074,11890811
59206,11890696,11890730
59207,11890183,11890552
59208,11890302,11891280
59209,11890062,11890394
59210,11890201,11890670
59211,11890691,11891136
59212,11890328,11891981
59213,11890094,11890122
59214,11889688,11890898
59215,11890084,11890174
59216,11890147,11890607
59217,11890211,11891787
59218,11890361,11892054
59219,11890367,11891797
59220,11890369,11890811
59221,11890279,11890699
59222,11890174,11890892
59223,11890108,11907112
59224,11890548,11890784
59225,11891008,11891732
59226,11890380,11890997
59227,11890120,11890511
59228,11890524,11892250
59229,11890091,11890273
59230,11890641,11890850
59231,11891011,11891759
59232,11890174,11890470
59233,11890324,11890789
59234,11890149,11890804
59235,11890122,11890641
59236,11890201,11890960
59237,11890351,11890581
59238,11890068,11890820
59239,11890942,11891973
59240,11890396,11891047
59241,11890175,11890422
59242,11891742,11892163
59243,11890160,11907109
59244,11890775,11891956
59245,11890422,11890811
59246,11890428,11890598
59247,11890198,11891267
59248,11889651,11890193
59249,11890601,11890920
59250,11890096,11891322
59251,11890789,11891173
59252,11890811,11890879
59253,11890102,11892037
59254,11890282,11890300
59255,11890376,11890883
59256,11890366,11891218
59257,11890220,11890678
59258,11890696,11891322
59259,11890811,11891956
59260,11890216,11891094
59261,11890454,11890992
59262,11890209,11890879
59263,11890255,11890864
59264,11890691,11890995
59265,11890255,11890907
59266,11890705,11890870
59267,11890224,11891115
59268,11890295,11891731
59269,11889645,11907171
59270,11890274,11891008
59271,11890406,11890536
59272,11890201,11890310
59273,11890394,11891086
59274,11890575,11891212
59275,11890389,11890477
59276,11890418,11890801
59277,11890524,11891279
59278,11890065,11890784
59279,11890097,11890971
59280,11890147,11890749
59281,11890575,11890821
59282,11890368,11890978
59283,11890209,11890820
59284,11890427,11891726
59285,11890295,11890495
59286,11890697,11891228
59287,11890536,11891926
59288,11890121,11891231
59289,11890339,11890567
59290,11891810,11892183
59291,11890409,11890524
59292,11890502,11890805
59293,11890256,11890870
59294,11890310,11891115
59295,11890868,11891970
59296,11890601,11890850
59297,11890215,11907089
59298,11890146,11891314
59299,11889654,11892182
59300,11890607,11890745
59301,11890097,11890691
59302,11890656,11892205
59303,11890082,11890394
59304,11890229,11890251
59305,11890567,11891337
59306,11890552,11890701
59307,11890109,11890987
59308,11890166,11891181
59309,11890418,11890997
59310,11890084,11890869
59311,11890143,11890175
59312,11890220,11890484
59313,11890171,11890959
59314,11890573,11891080
59315,11891039,11891173
59316,11890402,11890907
59317,11890380,11890946
59318,11890226,11890670
59319,11890518,11891997
59320,11890214,11890274
59321,11890437,11890744
59322,11890376,11890454
59323,11890389,11890864
59324,11890573,11890601
59325,11891966,11892067
59326,11890197,11891047
59327,11890477,11890536
59328,11890091,11890987
59329,11890074,11890099
59330,11890074,11890673
59331,11890302,11890385
59332,11890091,11890120
59333,11890418,11891777
59334,11890111,11890567
59335,11890148,11890565
59336,11890274,11890389
59337,11890210,11891731
59338,11890068,11907109
59339,11890539,11890635
59340,11890151,11890484
59341,11890160,11891011
59342,11890558,11891158
59343,11890119,11890402
59344,11891231,11891758
59345,11890148,11892201
59346,11890189,11891314
59347,11890720,11891314
59348,11890157,11891249
59349,11889684,11892213
59350,11890160,11890365
59351,11890287,11890312
59352,11890182,11890698
59353,11890409,11890971
59354,11890259,11890482
59355,11890923,11891140
59356,11890062,11890173
59357,11890126,11891274
59358,11890151,11890749
59359,11890272,11892224
59360,11890312,11890607
59361,11890594,11890741
59362,11890323,11891725
59363,11890177,11890687
59364,11890240,11890960
59365,11890125,11890244
59366,11890223,11890617
59367,11890194,11890470
59368,11890063,11890541
59369,11890427,11890573
59370,11890361,11890396
59371,11889718,11890273
59372,11890821,11891228
59373,11890744,11891793
59374,11890228,11891060
59375,11890460,11890524
59376,11890219,11890310
59377,11890609,11890700
59378,11890342,11890869
59379,11890221,11890641
59380,11890874,11891322
59381,11890091,11890879
59382,11890432,11890811
59383,11890820,11907089
59384,11890201,11890609
59385,11890189,11890775
59386,11890524,11890673
59387,11890277,11892178
59388,11890801,11890907
59389,11890820,11907093
59390,11889644,11891047
59391,11890909,11890920
59392,11890744,11891034
59393,11890323,11890351
59394,11890675,11891956
59395,11890078,11891797
59396,11890163,11890669
59397,11890607,11890990
59398,11890224,11892079
59399,11890251,11891127
59400,11890520,11890529
59401,11890154,11891140
59402,11890109,11890545
59403,11890775,11890967
59404,11890251,11891008
59405,11890111,11890210
59406,11890287,11891725
59407,11890120,11890524
59408,11889684,11890096
59409,11890502,11890869
59410,11890132,11890418
59411,11890308,11891322
59412,11890511,11891725
59413,11890389,11891770
59414,11890741,11891787
59415,11890096,11907112
59416,11890299,11907112
59417,11890285,11890691
59418,11890265,11890478
59419,11890784,11891941
59420,11891100,11892250
59421,11890327,11890967
59422,11890159,11907178
59423,11890068,11890523
59424,11890105,11890453
59425,11890406,11890837
59426,11890272,11890415
59427,11890114,11890539
59428,11890111,11890578
59429,11889646,11890082
59430,11890378,11891725
59431,11890219,11891181
59432,11890245,11890558
59433,11890244,11891140
59434,11890366,11890919
59435,11890482,11890549
59436,11890417,11892205
59437,11890256,11891140
59438,11890698,11890731
59439,11890396,11891274
59440,11890312,11891007
59441,11889718,11890189
59442,11890609,11890618
59443,11890226,11890262
59444,11890150,11890775
59445,11890685,11907431
59446,11890753,11890789
59447,11890861,11891742
59448,11890670,11907152
59449,11890545,11891730
59450,11890724,11891212
59451,11890417,11890668
59452,11890079,11890111
59453,11890767,11890920
59454,11890079,11890724
59455,11890674,11890694
59456,11890987,11891944
59457,11890129,11890529
59458,11890402,11890801
59459,11890237,11890299
59460,11890417,11890524
59461,11890674,11891245
59462,11890690,11891082
59463,11890211,11892183
59464,11890289,11890812
59465,11890273,11892201
59466,11890102,11890558
59467,11890216,11890261
59468,11890750,11907118
59469,11890185,11891030
59470,11890150,11891726
59471,11890134,11892051
59472,11890062,11890573
59473,11890647,11890990
59474,11890262,11890579
59475,11890226,11890273
59476,11890216,11890376
59477,11890396,11892208
59478,11891038,11891337
59479,11890501,11890907
59480,11890219,11890337
59481,11890148,11890306
59482,11890091,11890114
59483,11890668,11891030
59484,11889649,11890122
59485,11889649,11890129
59486,11890300,11890371
59487,11890701,11892208
59488,11890064,11890147
59489,11890240,11890687
59490,11890084,11890617
59491,11890251,11890647
59492,11890394,11890920
59493,11890193,11892172
59494,11890171,11890308
59495,11890482,11890586
59496,11890745,11891274
59497,11890271,11890501
59498,11890079,11890407
59499,11890731,11891731
59500,11890591,11907118
59501,11890192,11890971
59502,11890328,11890804
59503,11890193,11890224
59504,11890376,11890402
59505,11890100,11890991
59506,11890789,11890887
59507,11890907,11891115
59508,11890059,11890536
59509,11890398,11891136
59510,11890191,11891134
59511,11890216,11890907
59512,11890102,11890520
59513,11890700,11890861
59514,11890870,11891280
59515,11890460,11891335
59516,11890339,11890647
59517,11890237,11890967
59518,11890285,11890330
59519,11889718,11891187
59520,11891732,11891981
59521,11889643,11890587
59522,11890158,11890277
59523,11890368,11891024
59524,11890151,11890983
59525,11890121,11907112
59526,11890192,11890579
59527,11890146,11890734
59528,11890545,11890647
59529,11890801,11890960
59530,11890155,11890784
59531,11890194,11892224
59532,11890579,11892163
59533,11889650,11907089
59534,11890227,11890820
59535,11890883,11891007
59536,11890775,11891136
59537,11890111,11890389
59538,11890887,11890991
59539,11890378,11890594
59540,11890068,11890196
59541,11890251,11890983
59542,11890149,11890524
59543,11890183,11890300
59544,11890539,11891245
59545,11890144,11890502
59546,11890369,11890371
59547,11889651,11890946
59548,11890192,11891228
59549,11890111,11890155
59550,11890077,11890194
59551,11890065,11890227
59552,11891082,11891268
59553,11890368,11907171
59554,11890272,11891147
59555,11890256,11891080
59556,11890189,11890261
59557,11889644,11891147
59558,11890811,11892079
59559,11890172,11890430
59560,11890127,11891080
59561,11890430,11891249
59562,11890416,11890945
59563,11890371,11890477
59564,11890072,11890558
59565,11890119,11890734
59566,11890965,11891325
59567,11890539,11891147
59568,11890177,11891341
59569,11890117,11890484
59570,11889688,11892022
59571,11890100,11890902
59572,11890144,11890668
59573,11890978,11891269
59574,11890118,11890385
59575,11890216,11890298
59576,11890149,11907116
59577,11890415,11890868
59578,11890720,11892067
59579,11890216,11890308
59580,11890501,11892172
59581,11890909,11891147
59582,11890801,11891080
59583,11890502,11891268
59584,11889718,11890204
59585,11890123,11891187
59586,11890668,11890907
59587,11890767,11891218
59588,11890062,11890741
59589,11890102,11890262
59590,11890273,11890433
59591,11890265,11890490
59592,11890427,11890523
59593,11891025,11891228
59594,11890077,11890520
59595,11890511,11890567
59596,11891008,11891245
59597,11890967,11907109
59598,11890075,11890265
59599,11890308,11891973
59600,11890502,11891926
59601,11890390,11890910
59602,11890097,11891212
59603,11890339,11890740
59604,11890166,11891731
59605,11890400,11891024
59606,11889643,11892067
59607,11890210,11890767
59608,11890193,11890652
59609,11890193,11890848
59610,11891181,11891758
59611,11890402,11892172
59612,11890099,11890437
59613,11890227,11890427
59614,11890209,11890691
59615,11890205,11907431
59616,11890730,11891082
59617,11890523,11890942
59618,11890396,11891034
59619,11890143,11890363
59620,11890142,11890409
59621,11891742,11907089
59622,11889688,11890960
59623,11890142,11890586
59624,11890342,11890635
59625,11890329,11890557
59626,11889643,11890299
59627,11890113,11890960
59628,11890274,11890328
59629,11890578,11907116
59630,11890132,11907116
59631,11890171,11891218
59632,11890883,11907152
59633,11890641,11890669
59634,11890062,11891094
59635,11890269,11892208
59636,11890079,11890652
59637,11890259,11890731
59638,11890123,11891267
59639,11890150,11892163
59640,11890284,11890495
59641,11890812,11891727
59642,11890601,11891047
59643,11890960,11891981
59644,11890253,11890797
59645,11890229,11890477
59646,11889650,11890369
59647,11890143,11890369
59648,11890591,11891966
59649,11889665,11890541
59650,11890946,11891981
59651,11890079,11890223
59652,11890440,11891086
59653,11890367,11890368
59654,11891944,11892214
59655,11890284,11890548
59656,11890861,11891025
59657,11890158,11890578
59658,11890277,11891279
59659,11890088,11890299
59660,11890430,11907178
59661,11890075,11891337
59662,11890154,11890675
59663,11890536,11891966
59664,11890204,11890210
59665,11890062,11890079
59666,11890156,11890221
59667,11890868,11892195
59668,11889644,11889665
59669,11890308,11890366
59670,11890198,11890518
59671,11890197,11890536
59672,11890059,11890396
59673,11890272,11890909
59674,11890337,11890423
59675,11890406,11890539
59676,11890670,11891981
59677,11890182,11891212
59678,11890274,11890942
59679,11890249,11891797
59680,11890245,11890857
59681,11890433,11891730
59682,11890132,11890607
59683,11890870,11891203
59684,11889651,11907178
59685,11890197,11907098
59686,11890857,11891181
59687,11890511,11890978
59688,11890220,11890674
59689,11890698,11890797
59690,11890062,11891127
59691,11890082,11890259
59692,11890167,11890887
59693,11890117,11892195
59694,11890289,11907431
59695,11890669,11891269
59696,11890767,11891268
59697,11889644,11890204
59698,11890363,11891314
59699,11890284,11891100
59700,11890272,11891973
59701,11890154,11890174
59702,11890192,11890741
59703,11890119,11891970
59704,11890262,11890745
59705,11890433,11891793
59706,11890272,11890337
59707,11890089,11890223
59708,11890289,11890814
59709,11890511,11890784
59710,11889643,11890549
59711,11890394,11890705
59712,11890354,11891212
59713,11891047,11892208
59714,11890328,11890659
59715,11890351,11891143
59716,11890655,11891797
59717,11890342,11907112
59718,11890289,11890879
59719,11890308,11890655
59720,11890575,11892163
59721,11890902,11890920
59722,11890691,11892067
59723,11890111,11891203
59724,11889650,11890959
59725,11890548,11891140
59726,11890745,11891268
59727,11890167,11891147
59728,11890224,11890844
59729,11891140,11891758
59730,11890861,11890898
59731,11890991,11891793
59732,11890120,11891127
59733,11890102,11891770
59734,11890134,11890313
59735,11890172,11890302
59736,11890129,11892194
59737,11889651,11890453
59738,11890518,11890848
59739,11890194,11890673
59740,11890805,11891981
59741,11890380,11891153
59742,11889651,11890269
59743,11890730,11890741
59744,11890618,11890820
59745,11890870,11907133
59746,11890127,11891140
59747,11891944,11892172
59748,11890063,11890707
59749,11890428,11890887
59750,11890696,11890701
59751,11890117,11890720
59752,11890324,11890978
59753,11890558,11891206
59754,11889718,11891966
59755,11890194,11907171
59756,11890156,11890261
59757,11889652,11890687
59758,11890279,11891759
59759,11890591,11891810
59760,11890154,11890482
59761,11890670,11891341
59762,11890159,11890601
59763,11890215,11890351
59764,11890557,11890909
59765,11890261,11890342
59766,11890673,11890910
59767,11890314,11890423
59768,11890284,11891973
59769,11890306,11891228
59770,11890132,11890511
59771,11890256,11890339
59772,11890072,11890277
59773,11890346,11890522
59774,11890402,11891981
59775,11890142,11890261
59776,11890074,11890453
59777,11891080,11891203
59778,11889643,11890804
59779,11890105,11890990
59780,11890277,11890740
59781,11890177,11890385
59782,11890552,11890699
59783,11889643,11890887
59784,11890148,11890946
59785,11891730,11891810
59786,11890183,11890197
59787,11890724,11890971
59788,11890228,11890313
59789,11890324,11890959
59790,11890082,11890670
59791,11890150,11890720
59792,11890437,11890545
59793,11890334,11890415
59794,11890454,11891173
59795,11890367,11890612
59796,11891028,11892201
59797,11890245,11891787
59798,11890837,11891944
59799,11890285,11892003
59800,11890520,11892194
59801,11890099,11890143
59802,11890245,11890453
59803,11890096,11890101
59804,11890437,11890868
59805,11890122,11891314
59806,11890541,11890687
59807,11890172,11890402
59808,11890209,11890380
59809,11890185,11890282
59810,11890068,11890770
59811,11891060,11891147
59812,11890367,11890541
59813,11889644,11890298
59814,11890120,11890887
59815,11891007,11891337
59816,11890091,11891341
59817,11890389,11890700
59818,11890277,11892214
59819,11890150,11890155
59820,11890396,11891147
59821,11890407,11892051
59822,11890552,11890700
59823,11890540,11891034
59824,11890612,11890910
59825,11890149,11890385
59826,11890675,11890945
59827,11890303,11890437
59828,11890214,11890536
59829,11889718,11890160
59830,11890617,11892163
59831,11890647,11890749
59832,11890159,11891787
59833,11890146,11890701
59834,11890997,11891961
59835,11890298,11891261
59836,11890407,11890907
59837,11890148,11891011
59838,11890673,11890909
59839,11889649,11890086
59840,11890118,11891034
59841,11890366,11890454
59842,11890174,11890987
59843,11890259,11890594
59844,11890059,11891337
59845,11890319,11890858
59846,11890197,11890272
59847,11890075,11890113
59848,11890368,11890601
59849,11890698,11890741
59850,11890422,11890857
59851,11890109,11890389
59852,11890198,11890607
59853,11890182,11890330
59854,11890329,11890907
59855,11890180,11892250
59856,11890088,11890182
59857,11890209,11891181
59858,11890157,11891726
59859,11890598,11891181
59860,11890163,11890545
59861,11890327,11890529
59862,11890409,11891956
59863,11890575,11891274
59864,11890068,11890113
59865,11890224,11890870
59866,11890557,11891134
59867,11890374,11890539
59868,11890432,11890524
59869,11891082,11907171
59870,11890709,11891206
59871,11890361,11891047
59872,11889649,11890109
59873,11890675,11890848
59874,11890674,11890696
59875,11890367,11890697
59876,11890484,11890892
59877,11889650,11890273
59878,11891008,11891212
59879,11890510,11891337
59880,11890473,11907109
59881,11890468,11890724
59882,11890099,11890196
59883,11890398,11890699
59884,11890313,11890864
59885,11890366,11890805
59886,11891742,11891956
59887,11890183,11890558
59888,11890084,11892163
59889,11889651,11890215
59890,11890227,11890432
59891,11890094,11890701
59892,11890573,11891274
59893,11890409,11890709
59894,11890142,11890211
59895,11890382,11890869
59896,11891279,11907089
59897,11890382,11891218
59898,11890108,11892201
59899,11890125,11890734
59900,11890495,11890848
59901,11890409,11890753
59902,11889651,11890255
59903,11890365,11890879
59904,11890099,11891961
59905,11890869,11891025
59906,11890088,11890227
59907,11890059,11890063
59908,11890197,11890215
59909,11890209,11890243
59910,11890298,11890883
59911,11890251,11890312
59912,11890477,11890983
59913,11890900,11907152
59914,11890228,11890805
59915,11889645,11890850
59916,11890068,11890261
59917,11890159,11890262
59918,11890082,11890097
59919,11890837,11891730
59920,11890366,11890437
59921,11890992,11892037
59922,11890351,11891731
59923,11890699,11890923
59924,11890306,11890673
59925,11890063,11890079
59926,11890698,11890892
59927,11890228,11890598
59928,11890337,11890380
59929,11890697,11907093
59930,11890078,11890668
59931,11890064,11890156
59932,11890898,11890900
59933,11891337,11892182
59934,11890273,11890453
59935,11890228,11891181
59936,11890148,11890389
59937,11890312,11890696
59938,11890820,11890892
59939,11890655,11890696
59940,11890490,11891727
59941,11889645,11890167
59942,11890361,11891082
59943,11890149,11890887
59944,11890259,11890900
59945,11891245,11892045
59946,11890262,11891212
59947,11890478,11891203
59948,11890245,11891777
59949,11890902,11891008
59950,11890850,11890920
59951,11890159,11892079
59952,11889644,11890143
59953,11890501,11890892
59954,11890523,11891279
59955,11890118,11892182
59956,11890573,11890870
59957,11890552,11891136
59958,11890274,11890320
59959,11890945,11891325
59960,11890351,11907098
59961,11891759,11892172
59962,11890892,11890990
59963,11890390,11890992
59964,11890244,11890245
59965,11890166,11890299
59966,11890797,11891173
59967,11889718,11891279
59968,11890274,11891270
59969,11890200,11891080
59970,11890510,11890978
59971,11890068,11890669
59972,11890678,11890919
59973,11891047,11891127
59974,11890342,11890389
59975,11891325,11891742
59976,11889646,11890652
59977,11890432,11890745
59978,11890243,11891245
59979,11890175,11890720
59980,11890641,11890724
59981,11890319,11891206
59982,11890228,11890687
59983,11890300,11890647
59984,11890063,11890767
59985,11890279,11890312
59986,11890125,11891047
59987,11890210,11891030
59988,11890864,11890887
59989,11890423,11890669
59990,11890440,11892065
59991,11890323,11890576
59992,11890313,11890612
59993,11890262,11890457
59994,11890398,11890987
59995,11890557,11890857
59996,11890750,11890942
59997,11890273,11890520
59998,11890454,11890820
59999,11890177,11890282
60000,11890210,11890659
60001,11889652,11890418
60002,11890077,11890175
60003,11890844,11892163
60004,11890598,11891742
60005,11890909,11890971
60006,11890132,11892172
60007,11890221,11890484
60008,11890581,11890910
60009,11890180,11890965
60010,11889684,11891279
60011,11890134,11890385
60012,11890437,11891028
60013,11890495,11891267
60014,11890146,11890541
60015,11890193,11892024
60016,11890784,11890874
60017,11889645,11890495
60018,11889651,11890201
60019,11890118,11890279
60020,11890216,11891020
60021,11889688,11890983
60022,11890284,11891730
60023,11890168,11890983
60024,11890691,11890874
60025,11890185,11890724
60026,11890310,11890529
60027,11890185,11907133
60028,11890558,11890909
60029,11890402,11907116
60030,11889649,11890102
60031,11891787,11892172
60032,11890101,11890215
60033,11890674,11891249
60034,11890142,11890797
60035,11890369,11890416
60036,11890077,11890647
60037,11890089,11890558
60038,11890394,11890731
60039,11890971,11891127
60040,11890367,11890707
60041,11890089,11890216
60042,11890581,11890898
60043,11890354,11890805
60044,11890705,11891997
60045,11890211,11890427
60046,11890308,11890698
60047,11889645,11890118
60048,11890082,11890407
60049,11890168,11890855
60050,11890609,11890864
60051,11890111,11892067
60052,11890088,11907178
60053,11889650,11890591
60054,11890174,11890251
60055,11890740,11890919
60056,11890084,11890216
60057,11890432,11890470
60058,11890920,11891008
60059,11890576,11890946
60060,11890243,11891732
60061,11890127,11907093
60062,11890753,11892214
60063,11890767,11891094
60064,11890324,11892182
60065,11891322,11892079
60066,11890300,11890983
60067,11891961,11907109
60068,11890346,11891730
60069,11892250,11907152
60070,11890770,11890965
60071,11890159,11890219
60072,11890204,11890656
60073,11890382,11890558
60074,11890354,11890409
60075,11890134,11890396
60076,11890216,11890740
60077,11890279,11890770
60078,11890331,11890698
60079,11890367,11890887
60080,11890078,11890490
60081,11890204,11890701
60082,11890074,11890956
60083,11890368,11890674
60084,11890118,11890601
60085,11890678,11890987
60086,11891268,11891793
60087,11890378,11892195
60088,11891249,11892079
60089,11890144,11892195
60090,11890111,11890378
60091,11890389,11891173
60092,11890064,11890520
60093,11890142,11890673
60094,11890477,11892163
60095,11890274,11891025
60096,11890274,11890697
60097,11890126,11907171
60098,11890536,11890601
60099,11890180,11892214
60100,11890244,11890967
60101,11890182,11890240
60102,11890545,11891314
60103,11890237,11890907
60104,11890647,11891770
60105,11891007,11891127
60106,11890118,11890892
60107,11891038,11907178
60108,11890157,11891028
60109,11890274,11891147
60110,11891008,11891777
60111,11890502,11891094
60112,11890473,11891758
60113,11890111,11891249
60114,11890094,11890696
60115,11890227,11890573
60116,11890251,11892224
60117,11890536,11890609
60118,11890437,11890477
60119,11890249,11890319
60120,11890591,11892065
60121,11890314,11891158
60122,11890557,11890699
60123,11891039,11891725
60124,11890409,11890641
60125,11890094,11890205
60126,11890376,11892054
60127,11890082,11891810
60128,11890245,11891762
60129,11890072,11890215
60130,11890147,11890198
60131,11890869,11891758
60132,11891732,11892172
60133,11891228,11907116
60134,11890848,11891725
60135,11890097,11890428
60136,11890101,11890407
60137,11889646,11891218
60138,11890159,11890194
60139,11890194,11891086
60140,11890581,11891270
60141,11891147,11891337
60142,11890097,11890342
60143,11890216,11890244
60144,11890091,11890655
60145,11889643,11890942
60146,11890240,11890473
60147,11890148,11890284
60148,11890557,11890997
60149,11890088,11891758
60150,11890122,11890319
60151,11890619,11892213
60152,11890327,11890339
60153,11890193,11890382
60154,11890382,11891206
60155,11890163,11890174
60156,11890299,11890415
60157,11890389,11891134
60158,11889654,11890956
60159,11890314,11891216
60160,11890396,11890567
60161,11890100,11890185
60162,11890274,11891727
60163,11890113,11890545
60164,11890557,11891777
60165,11890198,11890523
60166,11890059,11890287
60167,11891086,11891762
60168,11890211,11890365
60169,11890191,11890694
60170,11890079,11892201
60171,11890163,11907152
60172,11890099,11890185
60173,11890200,11892003
60174,11890191,11892213
60175,11890079,11890837
60176,11890063,11891267
60177,11890228,11890745
60178,11890119,11890707
60179,11890956,11907136
60180,11890457,11891322
60181,11890233,11890869
60182,11891198,11891973
60183,11890549,11890690
60184,11890255,11890313
60185,11890453,11891143
60186,11890342,11890883
60187,11890978,11891325
60188,11890635,11890883
60189,11890313,11890659
60190,11891047,11892201
60191,11890074,11890730
60192,11890959,11890987
60193,11890272,11890482
60194,11890106,11890422
60195,11890310,11890422
60196,11890277,11892208
60197,11890065,11890415
60198,11890120,11891110
60199,11891140,11892194
60200,11890143,11890194
60201,11890389,11890473
60202,11890233,11890850
60203,11890272,11891797
60204,11890272,11890700
60205,11890058,11890168
60206,11890101,11890609
60207,11890529,11890635
60208,11890328,11891024
60209,11890303,11890329
60210,11889650,11890612
60211,11891094,11891203
60212,11890245,11890433
60213,11890065,11890249
60214,11890382,11890540
60215,11890540,11890655
60216,11889688,11890108
60217,11890132,11890227
60218,11890205,11890522
60219,11890224,11890312
60220,11890101,11890536
60221,11890697,11890775
60222,11890454,11891941
60223,11891206,11891218
60224,11890259,11890539
60225,11889646,11891770
60226,11890482,11892178
60227,11890269,11890422
60228,11890215,11891981
60229,11890855,11892022
60230,11890308,11890995
60231,11890245,11891134
60232,11890453,11891997
60233,11889654,11891926
60234,11890478,11891198
60235,11890707,11890734
60236,11891110,11891941
60237,11890147,11890482
60238,11890183,11892169
60239,11890111,11890674
60240,11890734,11891024
60241,11890215,11890868
60242,11890279,11890734
60243,11891024,11892037
60244,11890125,11891231
60245,11890691,11890753
60246,11890182,11890997
60247,11890433,11892213
60248,11890518,11892051
60249,11890062,11892250
60250,11890520,11891080
60251,11890678,11890691
60252,11891025,11892054
60253,11890694,11891080
60254,11890697,11907118
60255,11890430,11890898
60256,11890171,11891926
60257,11890075,11890389
60258,11890262,11891926
60259,11890609,11891007
60260,11890166,11890314
60261,11890541,11891218
60262,11890320,11907171
60263,11890900,11891153
60264,11890075,11890269
60265,11890123,11890701
60266,11890457,11891742
60267,11890422,11890656
60268,11890269,11890749
60269,11890354,11891793
60270,11890545,11890865
60271,11890320,11892079
60272,11890883,11891198
60273,11890078,11890205
60274,11890064,11890227
60275,11890482,11890987
60276,11890864,11891966
60277,11890282,11891212
60278,11890598,11891267
60279,11890310,11890396
60280,11890180,11890576
60281,11890151,11890734
60282,11890256,11890475
60283,11890271,11890409
60284,11890123,11890191
60285,11890612,11891147
60286,11890243,11890971
60287,11890601,11891060
60288,11890189,11891231
60289,11890197,11890591
60290,11891727,11891762
60291,11890193,11890210
60292,11890470,11890784
60293,11891337,11891966
60294,11890127,11891956
60295,11890690,11891726
60296,11890077,11890656
60297,11890745,11891025
60298,11890581,11890861
60299,11890156,11890540
60300,11890659,11891212
60301,11890587,11890946
60302,11891758,11891787
60303,11890259,11891762
60304,11890228,11891956
60305,11890127,11890376
