,participant_A,participant_B
74678,11890298,11892194
74679,11890960,11907171
74680,11890586,11892201
74681,11890065,11890418
74682,11890324,11891198
74683,11890327,11890587
74684,11890089,11890151
74685,11891759,11907431
74686,11890698,11892214
74687,11890253,11890361
74688,11890084,11890967
74689,11890475,11890709
74690,11890079,11890214
74691,11891274,11891797
74692,11890598,11890789
74693,11890591,11890700
74694,11890261,11891080
74695,11890273,11890942
74696,11890146,11907098
74697,11890299,11890814
74698,11891249,11907093
74699,11890192,11890394
74700,11889643,11891274
74701,11889665,11891100
74702,11891008,11891039
74703,11890696,11890709
74704,11890579,11890848
74705,11890082,11890407
74706,11890545,11890753
74707,11890255,11890959
74708,11890243,11890865
74709,11890149,11890698
74710,11890105,11890656
74711,11890271,11890329
74712,11890125,11890619
74713,11890126,11891203
74714,11890173,11891110
74715,11889650,11890814
74716,11890102,11891198
74717,11890253,11890327
74718,11890094,11890598
74719,11890376,11892037
74720,11890086,11891793
74721,11890709,11890805
74722,11890148,11892205
74723,11890216,11890380
74724,11890327,11891039
74725,11890337,11907136
74726,11890251,11890956
74727,11889688,11890251
74728,11890740,11891011
74729,11890099,11890724
74730,11891797,11907118
74731,11890220,11891973
74732,11890193,11891181
74733,11890750,11890920
74734,11890770,11891187
74735,11890147,11891147
74736,11890428,11890749
74737,11890417,11890536
74738,11890284,11891926
74739,11890545,11890675
74740,11890394,11890991
74741,11890518,11892037
74742,11890591,11892037
74743,11890298,11891147
74744,11890091,11890524
74745,11890237,11890327
74746,11890216,11890423
74747,11890245,11890523
74748,11890063,11890394
74749,11890956,11907109
74750,11890155,11890740
74751,11890501,11891086
74752,11890121,11890618
74753,11890200,11890586
74754,11890193,11891759
74755,11890302,11890685
74756,11890801,11890923
74757,11890967,11907118
74758,11890117,11892250
74759,11890440,11890468
74760,11890160,11890328
74761,11890209,11891020
74762,11890126,11890575
74763,11890105,11890959
74764,11890549,11890983
74765,11890144,11890221
74766,11890409,11891100
74767,11890156,11907111
74768,11890652,11891777
74769,11890351,11890427
74770,11890430,11891011
74771,11890079,11890328
74772,11890306,11890919
74773,11890303,11891136
74774,11890205,11892224
74775,11890601,11890698
74776,11890365,11891002
74777,11890789,11892224
74778,11889643,11890709
74779,11890146,11890652
74780,11890655,11891956
74781,11890126,11892067
74782,11890245,11890371
74783,11890302,11891198
74784,11890094,11890262
74785,11890328,11890366
74786,11890966,11891115
74787,11890460,11890520
74788,11890108,11890861
74789,11890784,11891279
74790,11890102,11892045
74791,11890320,11890365
74792,11890204,11890409
74793,11890147,11890966
74794,11890172,11890586
74795,11890262,11892051
74796,11890123,11890167
74797,11890468,11890883
74798,11890453,11891153
74799,11891337,11891981
74800,11890598,11907136
74801,11890059,11890821
74802,11889652,11890337
74803,11890524,11891218
74804,11889688,11890524
74805,11890065,11890172
74806,11890172,11890558
74807,11890224,11891140
74808,11890545,11890945
74809,11890552,11891730
74810,11890342,11890396
74811,11890709,11892213
74812,11890101,11891970
74813,11890784,11891025
74814,11890744,11891770
74815,11890868,11891110
74816,11890770,11892163
74817,11890122,11891110
74818,11890097,11890146
74819,11889643,11890330
74820,11890158,11890204
74821,11890198,11890869
74822,11890490,11907116
74823,11891181,11891245
74824,11890342,11891094
74825,11890271,11907109
74826,11890382,11890978
74827,11890997,11891140
74828,11890518,11890656
74829,11890058,11890520
74830,11890126,11890209
74831,11891060,11891249
74832,11890078,11891267
74833,11889644,11890143
74834,11890334,11890900
74835,11890108,11890720
74836,11890256,11892172
74837,11890368,11891793
74838,11890334,11891337
74839,11890775,11890811
74840,11890536,11890959
74841,11890144,11890971
74842,11890319,11891341
74843,11890612,11891143
74844,11890279,11891759
74845,11890415,11892214
74846,11890171,11890380
74847,11890111,11890287
74848,11890123,11890132
74849,11890298,11890945
74850,11890306,11890361
74851,11890418,11891034
74852,11892003,11892250
74853,11890196,11891759
74854,11890102,11890409
74855,11890697,11891261
74856,11890923,11891797
74857,11890144,11890409
74858,11890209,11891173
74859,11890376,11890879
74860,11890193,11890565
74861,11890313,11892054
74862,11890074,11890966
74863,11890175,11890745
74864,11890062,11890119
74865,11892003,11892214
74866,11890072,11890303
74867,11890598,11891094
74868,11890193,11890354
74869,11891147,11907116
74870,11890078,11890587
74871,11890097,11890210
74872,11891322,11891325
74873,11890366,11891726
74874,11890107,11890365
74875,11890063,11890363
74876,11890314,11890861
74877,11890220,11890320
74878,11890064,11891136
74879,11890166,11890416
74880,11890433,11890674
74881,11890146,11890398
74882,11890144,11892213
74883,11890668,11891270
74884,11890253,11890617
74885,11890697,11890731
74886,11890221,11890811
74887,11890428,11892163
74888,11890690,11891797
74889,11890548,11890673
74890,11890233,11890394
74891,11890523,11891787
74892,11890144,11890253
74893,11890415,11890416
74894,11890154,11891080
74895,11890209,11890262
74896,11890407,11891216
74897,11890422,11890470
74898,11890699,11891279
74899,11890274,11890767
74900,11889688,11890129
74901,11890273,11890685
74902,11890132,11890177
74903,11890210,11890382
74904,11891759,11892024
74905,11890269,11892178
74906,11890730,11890734
74907,11890477,11890965
74908,11890376,11890690
74909,11890147,11891086
74910,11890432,11892178
74911,11890997,11891212
74912,11890079,11907431
74913,11890106,11891997
74914,11890158,11890495
74915,11890088,11891249
74916,11890529,11907093
74917,11890189,11892024
74918,11890502,11890709
74919,11890189,11890902
74920,11890155,11890192
74921,11890618,11891770
74922,11890511,11891094
74923,11889718,11890673
74924,11890091,11890319
74925,11890598,11890811
74926,11890126,11890923
74927,11890142,11891115
74928,11890183,11890437
74929,11890274,11890541
74930,11890221,11890351
74931,11890074,11891267
74932,11891762,11892224
74933,11890701,11890789
74934,11890249,11891956
74935,11892067,11892195
74936,11890351,11907171
74937,11890618,11891030
74938,11890079,11891730
74939,11890219,11907133
74940,11890495,11891038
74941,11890065,11890214
74942,11890134,11891973
74943,11890197,11892065
74944,11890154,11890303
74945,11890175,11890864
74946,11890320,11890371
74947,11890744,11892172
74948,11890971,11907118
74949,11890956,11890959
74950,11890313,11891147
74951,11891212,11891961
74952,11890126,11890997
74953,11890619,11890965
74954,11890520,11890902
74955,11890368,11892024
74956,11890518,11890685
74957,11889646,11890709
74958,11890329,11907116
74959,11891136,11891731
74960,11890575,11891732
74961,11890200,11891274
74962,11890320,11891727
74963,11890227,11892037
74964,11890874,11892045
74965,11890171,11890594
74966,11890072,11890864
74967,11890366,11892045
74968,11890074,11891926
74969,11890365,11890956
74970,11890422,11891268
74971,11890502,11890775
74972,11890173,11891008
74973,11890701,11890709
74974,11890942,11891725
74975,11890220,11890855
74976,11890193,11892172
74977,11890175,11890731
74978,11890545,11891206
74979,11890579,11890820
74980,11890303,11891944
74981,11890072,11890460
74982,11891060,11891730
74983,11890409,11890427
74984,11890109,11890477
74985,11890468,11890581
74986,11890224,11890398
74987,11890698,11891020
74988,11890117,11892172
74989,11890168,11890437
74990,11890612,11890959
74991,11890284,11892051
74992,11890211,11890331
74993,11890967,11892037
74994,11890299,11890540
74995,11891261,11892194
74996,11890902,11891758
74997,11890591,11891245
74998,11890271,11890396
74999,11890385,11890960
75000,11890107,11890300
75001,11890699,11891810
75002,11890114,11890277
75003,11890244,11890586
75004,11890114,11890870
75005,11890295,11891726
75006,11890323,11891341
75007,11890142,11892163
75008,11890540,11907171
75009,11890432,11891028
75010,11890652,11890685
75011,11890548,11891136
75012,11890158,11890160
75013,11890641,11890690
75014,11890310,11890601
75015,11890495,11891274
75016,11890255,11890342
75017,11890158,11891020
75018,11890440,11890700
75019,11890685,11892205
75020,11890126,11891153
75021,11890064,11890567
75022,11890077,11890154
75023,11890189,11890549
75024,11890064,11890180
75025,11890541,11890669
75026,11890308,11891732
75027,11890166,11890749
75028,11889644,11890720
75029,11890147,11890180
75030,11890198,11890382
75031,11890223,11890959
75032,11890122,11890224
75033,11890204,11890253
75034,11891143,11891325
75035,11890148,11890277
75036,11891341,11907109
75037,11890059,11890308
75038,11890129,11890329
75039,11890075,11891127
75040,11892079,11907133
75041,11890368,11890369
75042,11890249,11891777
75043,11890114,11890427
75044,11891080,11907431
75045,11890215,11892214
75046,11890586,11890674
75047,11891762,11891770
75048,11890959,11891268
75049,11890214,11890701
75050,11889651,11890209
75051,11890096,11890180
75052,11890119,11890635
75053,11891212,11907118
75054,11890389,11890864
75055,11890312,11890511
75056,11890724,11890883
75057,11890272,11907111
75058,11890312,11907116
75059,11890174,11890313
75060,11890155,11890548
75061,11890198,11891725
75062,11890609,11891024
75063,11890575,11890848
75064,11890062,11890324
75065,11890376,11891944
75066,11890114,11890475
75067,11890612,11891187
75068,11891279,11891997
75069,11890879,11891973
75070,11890669,11891203
75071,11890303,11892065
75072,11890312,11890591
75073,11890502,11891173
75074,11890313,11890770
75075,11890437,11890740
75076,11890956,11891153
75077,11890106,11892045
75078,11891181,11891212
75079,11890197,11891143
75080,11890129,11890919
75081,11890415,11890698
75082,11890168,11890907
75083,11890158,11890687
75084,11890261,11890277
75085,11890302,11890607
75086,11890331,11907136
75087,11890121,11890966
75088,11890741,11891038
75089,11890229,11890709
75090,11890367,11890524
75091,11890285,11891727
75092,11890159,11891181
75093,11890079,11891249
75094,11890215,11891727
75095,11890075,11890354
75096,11890310,11907111
75097,11890700,11890900
75098,11889651,11890848
75099,11890256,11891187
75100,11890142,11890251
75101,11889688,11890855
75102,11890673,11891325
75103,11890243,11891206
75104,11890864,11892172
75105,11891143,11891249
75106,11890237,11890308
75107,11890068,11907093
75108,11890253,11892037
75109,11890361,11890691
75110,11890228,11890501
75111,11890701,11890731
75112,11890194,11890430
75113,11889654,11890299
75114,11890193,11890784
75115,11890874,11891020
75116,11890216,11891274
75117,11890220,11890490
75118,11890329,11891730
75119,11890201,11890369
75120,11890522,11890801
75121,11890158,11891280
75122,11890668,11890784
75123,11890229,11891143
75124,11890337,11907098
75125,11890422,11890457
75126,11890366,11890674
75127,11891080,11891181
75128,11890122,11891981
75129,11891245,11891956
75130,11890329,11890767
75131,11890495,11890978
75132,11890182,11891941
75133,11890216,11890619
75134,11890734,11891270
75135,11890594,11891732
75136,11890565,11890587
75137,11890221,11891280
75138,11891127,11891158
75139,11890300,11891094
75140,11890805,11891140
75141,11890380,11890966
75142,11890197,11891136
75143,11890158,11890749
75144,11890274,11890400
75145,11890211,11891267
75146,11890123,11890675
75147,11890339,11890673
75148,11889643,11891030
75149,11890156,11892079
75150,11891115,11891341
75151,11890279,11890770
75152,11890149,11890197
75153,11890223,11890687
75154,11890072,11890495
75155,11890484,11890820
75156,11890612,11891787
75157,11890089,11890319
75158,11890731,11891143
75159,11890501,11890887
75160,11890122,11890670
75161,11890617,11890971
75162,11891024,11891038
75163,11890151,11891110
75164,11890591,11890865
75165,11889654,11890075
75166,11890277,11890423
75167,11890457,11890848
75168,11890226,11890422
75169,11890127,11890175
75170,11890129,11891028
75171,11890697,11890991
75172,11890302,11890669
75173,11890902,11907112
75174,11891762,11892067
75175,11890398,11890865
75176,11891742,11907178
75177,11890223,11890635
75178,11890237,11890864
75179,11890256,11891060
75180,11890149,11890457
75181,11890946,11891134
75182,11890273,11890523
75183,11890099,11891997
75184,11890261,11890558
75185,11890173,11890920
75186,11890177,11890185
75187,11890105,11890669
75188,11890898,11891961
75189,11890573,11892224
75190,11890495,11890668
75191,11890284,11890422
75192,11890609,11890874
75193,11890175,11890201
75194,11890520,11890652
75195,11890284,11890966
75196,11890129,11891981
75197,11890959,11890991
75198,11890919,11891770
75199,11890221,11890607
75200,11890160,11890256
75201,11890382,11891280
75202,11890320,11890482
75203,11890857,11891203
75204,11890129,11890511
75205,11890323,11891158
75206,11890261,11890396
75207,11890522,11890775
75208,11890205,11890289
75209,11890201,11890334
75210,11890354,11890655
75211,11890177,11891147
75212,11890072,11890157
75213,11890277,11891039
75214,11890302,11890581
75215,11890524,11890587
75216,11890243,11890635
75217,11890065,11890433
75218,11890273,11891770
75219,11890396,11890909
75220,11890171,11890385
75221,11890475,11891134
75222,11890745,11890767
75223,11890380,11891322
75224,11889652,11890730
75225,11890237,11891727
75226,11890119,11891335
75227,11890587,11892037
75228,11890269,11890579
75229,11890285,11890652
75230,11890058,11890166
75231,11890510,11890987
75232,11890233,11890300
75233,11890253,11890767
75234,11890150,11890407
75235,11890172,11891143
75236,11890306,11890331
75237,11890598,11891335
75238,11890299,11892169
75239,11890121,11890659
75240,11890114,11890685
75241,11890287,11892205
75242,11890082,11890394
75243,11890119,11890457
75244,11890210,11890256
75245,11890314,11890342
75246,11890368,11890767
75247,11890154,11890182
75248,11890731,11891797
75249,11890720,11890734
75250,11890709,11891127
75251,11891082,11907109
75252,11890811,11890965
75253,11891039,11892183
75254,11890548,11907109
75255,11890323,11891140
75256,11890337,11890865
75257,11890966,11892213
75258,11890127,11891143
75259,11890127,11890158
75260,11890363,11891147
75261,11890243,11890529
75262,11889645,11890864
75263,11890094,11891038
75264,11890197,11890724
75265,11891731,11892045
75266,11890858,11891206
75267,11890371,11891110
75268,11889684,11890219
75269,11890086,11890319
75270,11889646,11890457
75271,11890126,11890366
75272,11890277,11890700
75273,11907089,11907098
75274,11889649,11890995
75275,11890406,11890647
75276,11890063,11890983
75277,11890205,11890219
75278,11890273,11891231
75279,11889645,11890306
75280,11890244,11890966
75281,11890223,11891944
75282,11891941,11892054
75283,11890389,11891726
75284,11891038,11891787
75285,11890065,11890701
75286,11891007,11891730
75287,11890440,11891335
75288,11890983,11892208
75289,11890106,11890302
75290,11891181,11892172
75291,11890966,11890983
75292,11890224,11890265
75293,11890329,11892169
75294,11890091,11907118
75295,11889654,11891730
75296,11890892,11907112
75297,11890120,11890709
75298,11890214,11890541
75299,11890240,11907118
75300,11890346,11890699
75301,11890865,11891941
75302,11890148,11891941
75303,11890274,11892205
75304,11890502,11890536
75305,11890166,11890902
75306,11890400,11890473
75307,11890119,11890289
75308,11890502,11891143
75309,11889665,11890749
75310,11890409,11907093
75311,11890475,11890812
75312,11890277,11891136
75313,11890385,11890966
75314,11890201,11890205
75315,11890089,11890858
75316,11890302,11890303
75317,11890079,11890909
75318,11890659,11890753
75319,11891279,11892201
75320,11890366,11890855
75321,11890062,11891024
75322,11890302,11891961
75323,11890540,11892163
75324,11890390,11890578
75325,11890118,11891025
75326,11890279,11892194
75327,11890670,11891341
75328,11890265,11890591
75329,11890127,11890367
75330,11890072,11892051
75331,11890767,11890946
75332,11890174,11890801
75333,11890310,11890369
75334,11890072,11891797
75335,11890197,11891970
75336,11889684,11890691
75337,11890279,11890337
75338,11890118,11890123
75339,11890430,11891181
75340,11890113,11892022
75341,11890440,11890510
75342,11890334,11891173
75343,11890440,11891011
75344,11890371,11891762
75345,11891060,11907089
75346,11889646,11890282
75347,11890219,11891267
75348,11889652,11890320
75349,11890501,11891926
75350,11890720,11907093
75351,11890539,11890983
75352,11890144,11890265
75353,11890423,11907171
75354,11890277,11890745
75355,11890978,11892169
75356,11890157,11891212
75357,11890385,11891322
75358,11890687,11891007
75359,11890670,11890775
75360,11890211,11907133
75361,11890380,11890529
75362,11890744,11891020
75363,11890185,11890731
75364,11891110,11892183
75365,11890545,11890855
75366,11890328,11890368
75367,11890205,11890284
75368,11890789,11907098
75369,11890670,11891758
75370,11890089,11891797
75371,11890282,11892169
75372,11890575,11890910
75373,11890113,11890159
75374,11890594,11892024
75375,11890942,11891231
75376,11890518,11907136
75377,11890784,11891094
75378,11890180,11890734
75379,11890295,11890844
75380,11890265,11890724
75381,11890177,11890394
75382,11890144,11890858
75383,11890228,11890255
75384,11890096,11890323
75385,11890101,11892067
75386,11891727,11907171
75387,11890510,11890879
75388,11890134,11890511
75389,11890271,11890812
75390,11890171,11891770
75391,11890251,11891028
75392,11890367,11890541
75393,11890868,11891025
75394,11890126,11891261
75395,11889643,11890983
75396,11890618,11890720
75397,11891011,11891941
75398,11890821,11890910
75399,11890978,11907178
75400,11890675,11890699
75401,11890983,11891127
75402,11890214,11891115
75403,11890174,11891787
75404,11891249,11892169
75405,11891011,11892037
75406,11889665,11890253
75407,11890371,11892079
75408,11890172,11890298
75409,11890607,11907109
75410,11890601,11890965
75411,11890698,11890997
75412,11890215,11890567
75413,11890240,11890991
75414,11890269,11891249
75415,11890210,11907098
75416,11890409,11890883
75417,11891134,11891941
75418,11890158,11890417
75419,11891060,11907178
75420,11890129,11890687
75421,11891115,11891267
75422,11890482,11891115
75423,11889644,11892182
75424,11890156,11890691
75425,11890157,11890390
75426,11891080,11892003
75427,11889654,11890058
75428,11890598,11890668
75429,11890210,11890502
75430,11890120,11890433
75431,11889643,11890151
75432,11890478,11890966
75433,11890117,11890272
75434,11890282,11891267
75435,11890220,11891094
75436,11890102,11892172
75437,11890237,11892054
75438,11890775,11892054
75439,11890064,11890594
75440,11890394,11890578
75441,11890965,11892194
75442,11890415,11890868
75443,11890724,11892182
75444,11890428,11890870
75445,11890262,11890812
75446,11890091,11890511
75447,11890227,11890837
75448,11890861,11891094
75449,11890331,11891206
75450,11890272,11890327
75451,11890302,11890591
75452,11890105,11890367
75453,11890302,11891797
75454,11890058,11891797
75455,11890289,11890647
75456,11890256,11890416
75457,11890289,11890522
75458,11890121,11891034
75459,11890898,11890920
75460,11890820,11891198
75461,11890883,11892201
75462,11890617,11892045
75463,11890427,11891086
75464,11890457,11890855
75465,11890987,11891726
75466,11890850,11890983
75467,11890102,11890415
75468,11890105,11890865
75469,11890730,11891335
75470,11889654,11890797
75471,11890731,11890734
75472,11890223,11890619
75473,11890900,11890942
75474,11890887,11891134
75475,11891011,11891961
75476,11890475,11892003
75477,11890433,11891966
75478,11890114,11892183
75479,11890111,11890868
75480,11890402,11890868
75481,11890303,11890406
75482,11890175,11890365
75483,11890174,11890805
75484,11890432,11890744
75485,11890966,11891970
75486,11890245,11890987
75487,11890299,11890378
75488,11889651,11890191
75489,11889646,11890691
75490,11890122,11890233
75491,11890219,11890673
75492,11890308,11890864
75493,11890277,11890967
75494,11890368,11890659
75495,11889718,11890099
75496,11891314,11892051
75497,11890279,11891034
75498,11890690,11891725
75499,11890091,11890907
75500,11890346,11890470
75501,11890089,11891094
75502,11890084,11890402
75503,11889651,11890099
75504,11890237,11890576
75505,11890460,11891231
75506,11890484,11890641
75507,11890107,11890858
75508,11890243,11890468
75509,11890097,11890959
75510,11890460,11891270
75511,11890707,11890865
75512,11890724,11891136
75513,11890440,11892182
75514,11890659,11890694
75515,11890210,11907109
75516,11890172,11891039
75517,11891047,11891134
75518,11890243,11890709
75519,11890656,11891094
75520,11890244,11891080
75521,11890058,11890306
75522,11890114,11890850
75523,11890177,11890210
75524,11890390,11892194
75525,11890942,11891730
75526,11890265,11890814
75527,11890168,11890394
75528,11890598,11890864
75529,11890209,11891115
75530,11890365,11890966
75531,11890289,11890351
75532,11890172,11890855
75533,11890523,11891082
75534,11890433,11891228
75535,11890224,11890701
75536,11890100,11890154
75537,11890306,11890573
75538,11890298,11892024
75539,11890691,11891727
75540,11890579,11891011
75541,11890598,11892045
75542,11890144,11891732
75543,11890691,11891787
75544,11890062,11890079
75545,11889654,11891941
75546,11890837,11890965
75547,11890088,11890541
75548,11890229,11890374
75549,11890180,11892024
75550,11890966,11891926
75551,11890540,11891956
75552,11889643,11890775
75553,11890197,11891011
75554,11890249,11907171
75555,11890329,11891147
75556,11890482,11890484
75557,11890484,11890691
75558,11890960,11907431
75559,11890285,11890647
75560,11890367,11890707
75561,11890468,11891966
75562,11890149,11890477
75563,11890127,11890966
75564,11889688,11890342
75565,11891034,11907118
75566,11890167,11891793
75567,11890919,11907093
75568,11890409,11890523
75569,11890523,11890990
75570,11890814,11891115
75571,11891231,11907116
75572,11890113,11891025
75573,11890209,11890477
75574,11890149,11890850
75575,11890440,11907171
75576,11889649,11890269
75577,11890303,11890696
75578,11890784,11891810
75579,11890249,11890775
75580,11890675,11907133
75581,11889654,11890189
75582,11890221,11891127
75583,11890211,11891274
75584,11890077,11890495
75585,11890753,11907098
75586,11890109,11907112
75587,11890216,11892045
75588,11890423,11892022
75589,11889643,11890617
75590,11890174,11890437
75591,11890430,11891787
75592,11890385,11891136
75593,11890482,11890523
75594,11889645,11890327
75595,11890125,11891973
75596,11890082,11890226
75597,11890879,11891080
75598,11890696,11907171
75599,11890201,11891028
75600,11889650,11890883
75601,11890214,11890811
75602,11890171,11890409
75603,11889718,11890289
75604,11890127,11890211
75605,11891007,11907136
75606,11890158,11891270
75607,11889654,11892213
75608,11890730,11891944
75609,11890077,11890524
75610,11890548,11907111
75611,11890156,11890558
75612,11890619,11890844
75613,11889646,11890855
75614,11890265,11890327
75615,11890189,11890740
75616,11890308,11890857
75617,11890146,11890594
75618,11890396,11891173
75619,11890295,11890892
75620,11890158,11890784
75621,11890215,11891726
75622,11890125,11890709
75623,11890312,11890482
75624,11890132,11892178
75625,11890417,11890744
75626,11890059,11890132
75627,11891134,11892224
75628,11890511,11890892
75629,11890240,11890750
75630,11890987,11892051
75631,11890109,11890909
75632,11890674,11890887
75633,11890077,11890402
75634,11890240,11892051
75635,11890612,11890868
75636,11889718,11890432
75637,11890249,11892003
75638,11890074,11890701
75639,11890295,11890460
75640,11890129,11890228
75641,11890490,11890946
75642,11890656,11890960
75643,11890402,11892213
75644,11890850,11892054
75645,11890691,11892178
75646,11891002,11907431
75647,11890437,11890814
75648,11890549,11890857
75649,11890259,11907152
75650,11889688,11890166
75651,11890591,11890659
75652,11889643,11890946
75653,11890120,11890685
75654,11890524,11891270
75655,11891228,11891941
75656,11890687,11891956
75657,11890065,11891997
75658,11890193,11891793
75659,11890380,11890821
75660,11890174,11890720
75661,11890229,11891730
75662,11890302,11892054
75663,11890158,11890520
75664,11890233,11891173
75665,11889649,11890337
75666,11890274,11890470
75667,11890354,11907178
75668,11890183,11890883
75669,11890072,11890724
75670,11890205,11890227
75671,11889651,11892194
75672,11890172,11890734
75673,11890107,11890428
75674,11890687,11907118
75675,11890902,11891060
75676,11890552,11891261
75677,11890223,11892067
75678,11890536,11890690
75679,11890966,11891047
75680,11890177,11890274
75681,11890209,11891961
75682,11890289,11890731
75683,11890158,11891970
75684,11890150,11891970
75685,11890573,11892079
75686,11890641,11892214
75687,11890744,11890864
75688,11890200,11891314
75689,11890249,11890945
75690,11890709,11891787
75691,11889665,11891039
75692,11890617,11890709
75693,11890171,11891797
75694,11890219,11892224
75695,11890118,11891218
75696,11890196,11890820
75697,11890062,11890143
75698,11890874,11891961
75699,11890166,11890191
75700,11890221,11890696
75701,11890694,11891944
75702,11890552,11891274
75703,11890312,11890398
75704,11890427,11890655
75705,11890337,11890745
75706,11890147,11890158
75707,11890907,11907431
75708,11890121,11892224
75709,11890351,11890902
75710,11890346,11890987
75711,11890078,11890565
75712,11890864,11891732
75713,11890216,11890398
75714,11890287,11890529
75715,11890204,11890502
75716,11890226,11890696
75717,11890160,11890374
75718,11890365,11890707
75719,11890586,11891218
75720,11890282,11890430
75721,11890215,11891060
75722,11890084,11892169
75723,11890310,11907133
75724,11890265,11890902
75725,11890077,11890959
75726,11890082,11890428
75727,11890744,11891249
75728,11890204,11890337
75729,11890214,11890520
75730,11890734,11890997
75731,11890567,11907431
75732,11890180,11890319
75733,11890329,11890744
75734,11890541,11890656
75735,11890117,11890279
75736,11890339,11891742
75737,11889649,11890576
75738,11890193,11890870
75739,11890216,11890983
75740,11890594,11890767
75741,11890598,11891261
75742,11890157,11891758
75743,11890522,11890524
75744,11890274,11891060
75745,11890536,11890990
75746,11890920,11891082
75747,11890132,11890586
75748,11890312,11890510
75749,11890216,11890699
75750,11890567,11890575
75751,11890192,11892213
75752,11890942,11891759
75753,11890205,11890279
75754,11890228,11890591
75755,11890113,11907133
75756,11890454,11890460
75757,11890848,11907112
75758,11890402,11891973
75759,11890058,11890312
75760,11890655,11892195
75761,11889645,11890121
75762,11890609,11890741
75763,11890102,11891727
75764,11890180,11890805
75765,11890107,11891025
75766,11890102,11890678
75767,11890155,11891725
75768,11890731,11891280
75769,11891136,11892054
75770,11889645,11890200
75771,11891110,11907152
75772,11890249,11890394
75773,11890328,11891268
75774,11890194,11890272
75775,11890269,11890609
75776,11890229,11892067
75777,11890174,11890219
75778,11890946,11890992
75779,11890368,11890990
75780,11890289,11892022
75781,11890366,11890390
75782,11891245,11892003
75783,11891280,11891973
75784,11890123,11891158
75785,11890094,11890707
75786,11890898,11890967
75787,11890118,11890175
75788,11890329,11890400
75789,11890730,11892079
75790,11907098,11907118
75791,11891020,11892037
75792,11890209,11890468
75793,11890142,11891341
75794,11891187,11892163
75795,11890105,11907116
75796,11890282,11890495
75797,11890244,11892045
75798,11890255,11892194
75799,11890215,11890967
75800,11890088,11890398
75801,11890086,11890892
75802,11890385,11890744
75803,11890337,11891136
75804,11890422,11890902
75805,11890284,11891335
75806,11890337,11890539
75807,11890767,11891970
75808,11890262,11891335
75809,11890282,11890303
75810,11890068,11890191
75811,11890422,11891038
75812,11890215,11890767
75813,11890240,11890844
75814,11890617,11891944
75815,11890285,11892250
75816,11890811,11890920
75817,11890121,11907116
75818,11890945,11891047
75819,11889646,11890879
75820,11890361,11890502
75821,11890101,11892208
75822,11890484,11891181
75823,11890075,11890160
75824,11890099,11891810
75825,11890224,11890226
75826,11890697,11891025
75827,11890259,11907111
75828,11890204,11890249
75829,11890194,11891280
75830,11890107,11890142
75831,11889665,11890394
75832,11890868,11891279
75833,11890363,11891110
75834,11890107,11891181
75835,11890122,11890150
75836,11890146,11890801
75837,11890273,11890579
75838,11890398,11890864
75839,11890175,11890312
75840,11889650,11890501
75841,11890598,11891110
75842,11890197,11890501
75843,11890460,11892194
75844,11890339,11892183
75845,11890552,11891203
75846,11890253,11890669
75847,11891143,11892201
75848,11890088,11890262
75849,11890407,11890510
75850,11890323,11890784
75851,11891039,11892065
75852,11890079,11890705
75853,11890107,11891140
75854,11890228,11891206
75855,11889651,11890314
75856,11890146,11890219
75857,11890741,11891742
75858,11890327,11891758
75859,11890144,11890558
75860,11890107,11890536
75861,11890134,11890400
75862,11890189,11890328
75863,11890099,11890868
75864,11890310,11892163
75865,11892054,11907431
75866,11889645,11890477
75867,11890685,11890910
75868,11889644,11890224
75869,11891080,11891279
75870,11890277,11891268
75871,11890478,11890753
75872,11890720,11907178
75873,11890518,11891981
75874,11890575,11891961
75875,11890142,11890861
75876,11890308,11890659
75877,11890557,11890720
75878,11890219,11890368
75879,11890197,11890744
75880,11890784,11891341
75881,11890478,11890607
75882,11890423,11890869
75883,11890406,11907178
75884,11890396,11907111
75885,11890064,11890108
75886,11890077,11890371
75887,11890279,11907116
75888,11890328,11892201
75889,11890378,11891267
75890,11890143,11890313
75891,11890540,11890837
75892,11890150,11892065
75893,11889688,11891731
75894,11890312,11890618
75895,11890221,11891011
75896,11890120,11890211
75897,11890312,11907136
75898,11890189,11892224
75899,11890351,11890971
75900,11891136,11891770
75901,11890101,11890965
75902,11890691,11891047
75903,11890245,11890299
75904,11890575,11890709
75905,11890271,11890417
75906,11890105,11907109
75907,11890394,11892024
75908,11890473,11891147
75909,11890659,11907178
75910,11890142,11890709
75911,11890698,11891727
75912,11890143,11891100
75913,11890805,11907133
75914,11890402,11891038
75915,11890082,11890898
75916,11890511,11890524
75917,11890745,11891086
75918,11890313,11891008
75919,11889649,11890074
75920,11890300,11890821
75921,11890440,11891981
75922,11890271,11890285
75923,11890428,11890892
75924,11890059,11892205
75925,11890323,11890369
75926,11890536,11890594
75927,11890394,11907112
75928,11890473,11891030
75929,11890149,11890659
75930,11890801,11891039
75931,11890365,11892182
75932,11890770,11891797
75933,11890457,11907152
75934,11890389,11890490
75935,11890437,11890821
75936,11890273,11891060
75937,11889650,11890287
75938,11890432,11890520
75939,11890158,11890219
75940,11891337,11892214
75941,11890171,11891245
75942,11890183,11890454
75943,11890523,11890892
75944,11890120,11890312
75945,11890245,11890966
75946,11890277,11890369
75947,11890243,11891941
75948,11890075,11890126
